ID|#1242642|#S0026553|#
WALMART_DOTCOM Has Paper Wood|#[No]|#null|#
WALMART_DOTCOM ITEM_SHIP_CLASS|#[0]|#null|#
WALMART_DOTCOM AEROSOL_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM CHAR_PRIMARY_CATEGORY_PATH|#[Electronics/iPad & eReaders/Tablet Accessories]|#null|#
WALMART_DOTCOM WALMART_CANONICAL_URL|#[/ip/V7-Ultra-Protective-Sleeve-for-10.1-Tablet-PCs-Assorted-Colors/21011540]|#null|#
WALMART_DOTCOM MASTER_PACK_WIDTH|#[9]|#null|#
WALMART_DOTCOM Primary Color|#[Multi-Color]|#null|#
WALMART_DOTCOM PARTNER_ORIGINAL_BASE_UPC|#[0066291904459]|#null|#
WALMART_DOTCOM TransactionID|#[900000000.20120530.114642.0364226]|#null|#
WALMART_DOTCOM SHELF_DESCRIPTION|#[<li>Anti-shock EVA padding provides ultra- protection<li>Compact design<li>Soft, velvety lining]|#null|#
WALMART_DOTCOM PRIMARY_CATEGORY_PATH|#[0:3944:1078524:1087422]|#null|#
WALMART_DOTCOM IS_CONTENT_OK|#[N]|#null|#
WALMART_DOTCOM Recommended Use|#[For web tablet]|#null|#
WALMART_DOTCOM Width|#[11.2 in]|#null|#
WALMART_DOTCOM Battery Type|#[Does Not Contain a Battery]|#null|#
WALMART_DOTCOM Size|#[10.1"]|#null|#
WALMART_DOTCOM Finer Categorizations|#[Tablet Sleeves]|#null|#
WALMART_DOTCOM DISPLAY_GROUP_TYPE|#[IDG]|#null|#
WALMART_DOTCOM MFG_NO|#[TD23BLK-PL-2N]|#null|#
WALMART_DOTCOM ITEM_CLASS_NAME|#[Electronics]|#null|#
WALMART_DOTCOM Height|#[8.5 in]|#null|#
WALMART_DOTCOM Service & Support Details|#[Limited warranty - 2 years]|#null|#
WALMART_DOTCOM MASTER_PACK_LENGTH|#[13]|#null|#
WALMART_DOTCOM Features|#[Shockproof]|#null|#
WALMART_DOTCOM NUMBER_OF_BOXES|#[1]|#null|#
WALMART_DOTCOM HAS_WARRANTY|#[N]|#null|#
WALMART_DOTCOM WM_HOST_DESCRIPTION|#[V7 Ultra Protective Sleeve for 10.1" Tablet PCs, Black and Purple]|#null|#
WALMART_DOTCOM ITEM_NAME|#[V7 Ultra Protective Sleeve for 10.1" Tablet PCs, Assorted Colors]|#null|#
WALMART_DOTCOM DISPLAY_STATUS|#[3]|#null|#
WALMART_DOTCOM IS_PERISHABLE|#[N]|#null|#
WALMART_DOTCOM IS_BASE_ITEM|#[N]|#null|#
WALMART_DOTCOM MIN_QTY|#[1]|#null|#
WALMART_DOTCOM Has Mercury|#[No]|#null|#
WALMART_DOTCOM MANUFACTURER_NAME|#[V7]|#null|#
WALMART_DOTCOM IS_HAZARD_MATERIAL|#[N]|#null|#
WALMART_DOTCOM VENDOR_ITEM_NUM|#[NG9793]|#null|#
WALMART_DOTCOM Type|#[Protective sleeve]|#null|#
WALMART_DOTCOM ALTERNATE_VIEWS|#[3]|#null|#
WALMART_DOTCOM Depth|#[0.5 in]|#null|#
WALMART_DOTCOM CPSC Regulated Indicator|#[No]|#null|#
WALMART_DOTCOM Private Label Indicator|#[No]|#null|#
WALMART_DOTCOM VENDOR_PACK_QTY|#[1]|#null|#
WALMART_DOTCOM RPPC_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM GTIN|#[00662919045864]|#null|#
WALMART_DOTCOM CHEMICAL_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM FUEL_RESTRICTION_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM URL|#[N]|#null|#
WALMART_DOTCOM Assembled Product Weight|#[0.35]|#null|#
WALMART_DOTCOM DISPLAY_GROUP_NAME|#[Electronics - General]|#null|#
WALMART_DOTCOM PESTICIDE_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM WARRANTY_U_L_LISTED|#[N]|#null|#
WALMART_DOTCOM MODEL_NUM|#[TD23BLK-PL-2N]|#null|#
WALMART_DOTCOM NON_SPILLABLE_BATTERY_IND_FLAG|#[N]|#null|#
WALMART_DOTCOM INBOUND_ITEM_CLASS|#[C]|#null|#
WALMART_DOTCOM Brand Compatibility|#[Apple]|#null|#
WALMART_DOTCOM ORMD|#[N]|#null|#
WALMART_DOTCOM Composite Wood|#[1]|#null|#
WALMART_DOTCOM MASTER_PACK_HEIGHT|#[1]|#null|#
WALMART_DOTCOM Multi Pack Indicator|#[No]|#null|#
WALMART_DOTCOM LONG_DESCRIPTION|#[<br><b>V7 Ultra Protective Sleeve for 10.1" Tablet PCs:</b><ul><li>Anti-shock EVA padding provides ultra- protection<li>Compact design<li>Soft, velvety lining<li>Color: Assorted Colors</ul>]|#null|#
WALMART_DOTCOM SHORT_DESCRIPTION|#[The V7 Ultra Protective Sleeve for 10.1" Tablet PCs features durable construction with anti-shock EVA padding to protect from simple slips and drops. It's compact and allows you to safely transport your iPad or tablet PC in any bag or just on its own without adding bulk and weight. The sturdy sleeve has a soft velvety lining to protect the screen from scratches. Extremely lightweight, it uses a form-fitting material that accommodates a tablet with a 10.1" display.]|#null|#
WALMART_DOTCOM Service & Support|#[2 years warranty]|#null|#
WALMART_DOTCOM STANDARD_UPC|#[662919045864]|#null|#
CNET General#Depth|#null|#[0.5 in]|#
CNET Dimensions (WxDxH)|#null|#[11.2 in x 0.5 in x 8.5 in]|#
CNET General#Height|#null|#[8.5 in]|#
CNET Dimensions & Weight / Width|#null|#[11.2]|#
CNET Manufacturer Warranty#Service & Support|#null|#[2 years warranty]|#
CNET Carrying Case#Type|#null|#[Protective sleeve]|#
CNET Carrying Case#Web Tablet Compatibility|#null|#[10.1"]|#
CNET General#Color|#null|#[Black with gray interior]|#
CNET Carrying Case / Type|#null|#[Protective sleeve]|#
CNET Header / Manufacturer|#null|#[V7]|#
CNET Header / Model|#null|#[Ultra]|#
CNET Product Description|#null|#[V7 Ultra - protective sleeve for web tablet]|#
CNET Header / Product Line|#null|#[V7]|#
CNET Key Selling Points|#null|#[<?xml version="1.0" encoding="UTF-8"?><body><ul><li><![CDATA[Sleeve for iPad and tablet PCs up to 10.1-inch]]></li><li><![CDATA[Anti-shock EVA padding provides ultra-protection]]></li></ul></body>]|#
CNET Carrying Case#Recommended Use|#null|#[For web tablet]|#
CNET Product Type|#null|#[Protective sleeve for web tablet]|#
CNET Carrying Case / Recommended Use|#null|#[For web tablet]|#
CNET Header / Brand|#null|#[V7]|#
CNET Manufacturer|#null|#[V7]|#
CNET Image Id|#null|#[I1251216]|#
CNET Carrying Case / Material|#null|#[Neoprene]|#
CNET Manufacturer Warranty#Service & Support Details|#null|#[Limited warranty - 2 years]|#
CNET Marketing Description|#null|#[Durable construction with anti-shock EVA padding protects from simple slips and drops, the V7 Ultra Protective Sleeve of iPad or tablet PC is compact and allows you to safely transport your iPad or tablet PC in any bag or just on its own without adding bulk and weight. The minimal design, yet sturdy sleeve with a soft velvety lining comes allowing you to customize your tablet sleeve to suit your personality. Extremely light weight, it uses a form fitting material that accommodates a tablet with a 10.1-inch display.<br />]|#
CNET Carrying Case / Color|#null|#[Black with gray interior]|#
CNET Manufacturer Warranty|#null|#[2 years warranty]|#
CNET Compatibility Information#Designed For|#null|#[Apple iPad (3rd generation) � Apple iPad 1 � Apple iPad 2]|#
CNET Header / Packaged Quantity|#null|#[1]|#
CNET General#Width|#null|#[11.2 in]|#
CNET Inner Dimensions / Web Tablet Compatibility (metric)|#null|#[25.7]|#
CNET Carrying Case#Features|#null|#[Shockproof]|#
CNET Manufacturer Part Number|#null|#[TD23BLK-PL-2N]|#
CNET Dimensions & Weight / Height|#null|#[8.5]|#
CNET Dimensions & Weight / Depth|#null|#[0.5]|#
CNET Inner Dimensions / Web Tablet Compatibility|#null|#[10.1]|#
CNET General#Material|#null|#[Neoprene]|#
CNET Carrying Case / Features|#null|#[Shockproof]|#
CNET Miscellaneous / Product Color|#null|#[Black]|#
CNET Service & Support / Type|#null|#[2 years warranty ]|#
CNET Dimensions & Weight / Weight|#null|#[4.8]|#
CNET General#Weight|#null|#[4.8 oz]|#

ID|#S10668567|#16422767|#
Source|#CNET|#WALMART_DOTCOM|#
Title|#iLuv - Audio splitter - mini-phone stereo 3.5 mm  (F) - mini-phone stereo 3.5 mm  (M) - black|#iLuv iCB106 5-Way Audio Splitter|#
pd_title|#[iLuv - Audio splitter - mini-phone stereo 3.5 mm  (F) - mini-phone stereo 3.5 mm  (M) - black]|#[iLuv iCB106 5-Way Audio Splitter]|#
req_manufacturer|#[Jwin]|#[iLuv]|#
req_description|#[iLuv audio splitter]|#[<p><b>iLuv iCB106 5-Way Audio Splitter:</b><ul><li>Standard 3.5mm plug lets you connect to the headphone jack on any digital audio device<li>Connect up to 5 pairs of headphones, ear buds or mini speakers<li>Connect an additional music player to play multiple song simultaneously<li>Splitter is totally passive<li>Requires no power to operate<li>Color: Black</ul>, The iCB107 5-Way Audio Splitter from iLuv is a compact and convenient device that allows you to share a single audio source with up to five sets of headphones. The unit has a standard 3.5mm plug to connect to the headphone jack on a CD player, MP3 player, computer, portable DVD player or any other digital audio device. It also has five stereo 3.5mm headphone jacks, letting you connect up to five pairs of headphones, ear buds, or mini speakers.]|#
req_category|#null|#[Splitters, Toys/ARCHIVE SHELF/CAT/NEW TOYS ITEMS/LOADING ZONE--Toys, Electronics]|#
req_upc|#[0639247741331]|#[00639247741331, 0063924774133, 639247741331]|#
normalized_upc_1|#[00639247741331]|#[00639247741331]|#
normalized_upc_2|#[06392477413310]|#[06392477413310, 00639247741331]|#
req_upc_10|#null|#[6392477413]|#
req_upc_11|#[63924774133]|#[06392477413, 63924774133]|#
req_upc_12|#[639247741331]|#[063924774133, 639247741331]|#
req_upc_13|#[0639247741331]|#[0639247741331, 0063924774133]|#
req_upc_14|#[00639247741331]|#[00063924774133, 00639247741331]|#
req_part_number|#null|#[ICB106BLK]|#
req_raw_part_number|#null|#[ICB106BLK]|#
req_color|#[Black]|#null|#
UPC|#[0639247741331]|#[0063924774133]|#
WALMART_DOTCOM BASE_ITEM_ID|#null|#[16422767]|#
WALMART_DOTCOM Has Paper Wood|#null|#[No]|#
WALMART_DOTCOM ITEM_SHIP_CLASS|#null|#[0]|#
WALMART_DOTCOM AEROSOL_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM CHAR_PRIMARY_CATEGORY_PATH|#null|#[Toys/ARCHIVE SHELF/CAT/NEW TOYS ITEMS/LOADING ZONE--Toys]|#
WALMART_DOTCOM WALMART_CANONICAL_URL|#null|#[/ip/iLuv-iCB106-5-Way-Audio-Splitter/16422767]|#
WALMART_DOTCOM MASTER_PACK_WIDTH|#null|#[6.3]|#
WALMART_DOTCOM PARTNER_ORIGINAL_BASE_UPC|#null|#[0063924774133]|#
WALMART_DOTCOM TransactionID|#null|#[900000000.20110329.121309.2623847]|#
WALMART_DOTCOM SHELF_DESCRIPTION|#null|#[<li>Standard 3.5mm plug<li>Connect up to 5 pairs of headphones, ear buds or mini speakers<li>Color: Black]|#
WALMART_DOTCOM PRIMARY_CATEGORY_PATH|#null|#[0:4171:1062384:105245:37159]|#
WALMART_DOTCOM IS_CONTENT_OK|#null|#[N]|#
WALMART_DOTCOM Finer Categorizations|#null|#[Splitters]|#
WALMART_DOTCOM DISPLAY_GROUP_TYPE|#null|#[IDG]|#
WALMART_DOTCOM MFG_NO|#null|#[ICB106BLK]|#
WALMART_DOTCOM ITEM_CLASS_NAME|#null|#[Electronics]|#
WALMART_DOTCOM MASTER_PACK_LENGTH|#null|#[4.2]|#
WALMART_DOTCOM NUMBER_OF_BOXES|#null|#[1]|#
WALMART_DOTCOM HAS_WARRANTY|#null|#[N]|#
WALMART_DOTCOM WM_HOST_DESCRIPTION|#null|#[iLuv iCB106 5-Way Audio Splitter]|#
WALMART_DOTCOM ITEM_NAME|#null|#[iLuv iCB106 5-Way Audio Splitter]|#
WALMART_DOTCOM DISPLAY_STATUS|#null|#[-10]|#
WALMART_DOTCOM IS_PERISHABLE|#null|#[N]|#
WALMART_DOTCOM IS_BASE_ITEM|#null|#[Y]|#
WALMART_DOTCOM MIN_QTY|#null|#[1]|#
WALMART_DOTCOM Has Mercury|#null|#[No]|#
WALMART_DOTCOM MANUFACTURER_NAME|#null|#[iLuv]|#
WALMART_DOTCOM IS_HAZARD_MATERIAL|#null|#[N]|#
WALMART_DOTCOM VENDOR_ITEM_NUM|#null|#[ILVICB106BLK]|#
WALMART_DOTCOM CPSC Regulated Indicator|#null|#[No]|#
WALMART_DOTCOM Private Label Indicator|#null|#[No]|#
WALMART_DOTCOM VENDOR_PACK_QTY|#null|#[1]|#
WALMART_DOTCOM RPPC_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM GTIN|#null|#[00639247741331]|#
WALMART_DOTCOM FUEL_RESTRICTION_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM CHEMICAL_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM URL|#null|#[N]|#
WALMART_DOTCOM DISPLAY_GROUP_NAME|#null|#[Electronics - General]|#
WALMART_DOTCOM PESTICIDE_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM MODEL_NUM|#null|#[ICB106BLK]|#
WALMART_DOTCOM SAFETY_REQUIREMENTS|#null|#[N]|#
WALMART_DOTCOM NON_SPILLABLE_BATTERY_IND_FLAG|#null|#[N]|#
WALMART_DOTCOM INBOUND_ITEM_CLASS|#null|#[C]|#
WALMART_DOTCOM ORMD|#null|#[N]|#
WALMART_DOTCOM KEYWORDS|#null|#[iLuv iCB106 5-Way Headphone Splitter, Headphone Jack Splitter, 3.5 mm Audio Jack Splitter]|#
WALMART_DOTCOM Composite Wood|#null|#[1]|#
WALMART_DOTCOM MASTER_PACK_HEIGHT|#null|#[1.1]|#
WALMART_DOTCOM META_DESC|#null|#[Purchase the iLuv iCB106 5-Way Headphone Splitter at an always low price from Walmart.com. Save money. Live better.]|#
WALMART_DOTCOM SHORT_DESCRIPTION|#null|#[The iCB107 5-Way Audio Splitter from iLuv is a compact and convenient device that allows you to share a single audio source with up to five sets of headphones. The unit has a standard 3.5mm plug to connect to the headphone jack on a CD player, MP3 player, computer, portable DVD player or any other digital audio device. It also has five stereo 3.5mm headphone jacks, letting you connect up to five pairs of headphones, ear buds, or mini speakers.]|#
WALMART_DOTCOM LONG_DESCRIPTION|#null|#[<p><b>iLuv iCB106 5-Way Audio Splitter:</b><ul><li>Standard 3.5mm plug lets you connect to the headphone jack on any digital audio device<li>Connect up to 5 pairs of headphones, ear buds or mini speakers<li>Connect an additional music player to play multiple song simultaneously<li>Splitter is totally passive<li>Requires no power to operate<li>Color: Black</ul>]|#
WALMART_DOTCOM PAGE_TITLE|#null|#[iLuv iCB106 5-Way Headphone Splitter - Walmart.com]|#
WALMART_DOTCOM STANDARD_UPC|#null|#[639247741331]|#
CNET General#Cable Type|#[Audio splitter]|#null|#
CNET Left Connector(s)|#[5 x mini-phone stereo 3.5 mm  - female]|#null|#
CNET General#Color|#[Black]|#null|#
CNET Header / Packaged Quantity|#[1]|#null|#
CNET Cable|#[Audio splitter]|#null|#
CNET Header / Manufacturer|#[Jwin]|#null|#
CNET Product Description|#[iLuv audio splitter]|#null|#
CNET Right Connector(s)|#[1 x mini-phone stereo 3.5 mm  - male]|#null|#
CNET Header / Product Line|#[iLuv]|#null|#
CNET Cable(s)#Left Connector(s)|#[5 x mini-phone stereo 3.5 mm  - female]|#null|#
CNET Cable / Left Connector Type|#[Mini-phone stereo 3.5 mm ]|#null|#
CNET Manufacturer Part Number|#[ICB106BLK]|#null|#
CNET Manufacturer|#[Jwin]|#null|#
CNET Cable / Right Connector Type|#[Mini-phone stereo 3.5 mm ]|#null|#
CNET Image Id|#[I1268630]|#null|#
CNET Cable(s)#Right Connector(s)|#[1 x mini-phone stereo 3.5 mm  - male]|#null|#
CNET Cable / Left Connector Gender|#[Female]|#null|#
CNET Miscellaneous / Color|#[Black]|#null|#
CNET Cable / AV Cable Type|#[Audio splitter]|#null|#
CNET Cable / Right Connector Gender|#[Male]|#null|#

ID|#23143633|#S10680708|#
Source|#WALMART_DOTCOM|#CNET|#
Title|#QNAP TS-569-PRO-US 5 Bay NAS Tower|#QNAP TS-569 Pro Turbo NAS - NAS - 0 GB - Serial ATA-600 / eSATA - RAID 0, 1, 5, 6, 10, JBOD, 5 hot spare, RAID 6 hot spare, 10 hot spare - Gigabit Ethernet - iSCSI|#
pd_title|#[QNAP TS-569-PRO-US 5 Bay NAS Tower]|#[QNAP TS-569 Pro Turbo NAS - NAS - 0 GB - Serial ATA-600 / eSATA - RAID 0, 1, 5, 6, 10, JBOD, 5 hot spare, RAID 6 hot spare, 10 hot spare - Gigabit Ethernet - iSCSI]|#
req_manufacturer|#null|#[QNAP Systems, Inc]|#
req_description|#null|#[Audible alarm, lockable, K-lock security slot, built-in cooling fan, QNAP TS-569 Pro Turbo NAS - NAS server - 0 GB]|#
req_category|#[Networked Attached Storage (NAS)]|#[NAS server]|#
req_upc|#null|#[0885022003358]|#
normalized_upc_1|#null|#[00885022003358]|#
normalized_upc_2|#null|#[08850220033584]|#
req_upc_11|#null|#[88502200335]|#
req_upc_12|#null|#[885022003358]|#
req_upc_13|#null|#[0885022003358]|#
req_upc_14|#null|#[00885022003358]|#
WALMART_DOTCOM Private Label Indicator|#[No]|#null|#
WALMART_DOTCOM Finer Categorizations|#[Networked Attached Storage (NAS)]|#null|#
WALMART_DOTCOM Composite Wood|#[1]|#null|#
WALMART_DOTCOM Has Paper Wood|#[No]|#null|#
WALMART_DOTCOM VENDOR_PACK_QTY|#[1]|#null|#
WALMART_DOTCOM Brand Code|#[84602]|#null|#
WALMART_DOTCOM Rich Content Mapping|#[{"rich_media_type_code":"Content_Flag","source_id":"104","source_name":"WebCollage","ranking":"2","rich_media_type_desc":"Content Flag","enabled_ind":"Y"}, {"rich_media_type_code":"Video_Low_Resolution","source_id":"104","source_name":"WebCollage","ranking":"2","rich_media_type_desc":"Video Low Resolution","enabled_ind":"Y"}]|#null|#
CNET Storage / Total Storage Capacity|#null|#[0]|#
CNET General#Localization|#null|#[United States]|#
CNET Dimensions & Weight / Width|#null|#[8.3]|#
CNET Max Supported Capacity|#null|#[20 TB]|#
CNET Header / Manufacturer|#null|#[QNAP Systems, Inc]|#
CNET Networking#Remote Management Protocol|#null|#[SNMP 2, Telnet, SNMP 3, HTTP, HTTPS, TFTP, SSH]|#
CNET Software / System Requirements#Storage Operating System|#null|#[Linux]|#
CNET Networking / Data Link Protocol|#null|#[Fast Ethernet, Ethernet, Gigabit Ethernet]|#
CNET General#Total Storage Capacity|#null|#[0 GB]|#
CNET Header / Product Line|#null|#[QNAP]|#
CNET Environmental Parameters#Sound Emission|#null|#[34.3 dB]|#
CNET Networking#Features|#null|#[Trunking, ALERT notification, LDAP support, VLAN support, wake on LAN (WOL), Syslog support, manageable, E-mail alert, print server, IPv6 support, DFS support, antivirus analysis, IP address filtering, 256-bit encryption, firmware upgradable, MySQL server, web server, backup server, file sharing, event log, RADIUS support, SSH support, iTunes server, Jumbo Frames support, DHCP server, FTP server, SMS alert, UPnP Media Server, Network Access Protection (NAP), IPv4 support, surveillance station, teaming support, Apple Time Machine compatible, SNMP trap, DHCP client, e-mail notification, WebDAV server]|#
CNET Storage Controller#Type|#null|#[RAID - integrated]|#
CNET Device Type|#null|#[NAS server]|#
CNET Storage Controller / Type|#null|#[RAID]|#
CNET Image Id|#null|#[I1231624]|#
CNET Weight|#null|#[11.2 lbs]|#
CNET System Requirements / OS Required|#null|#[Linux, Microsoft Windows Vista / XP, Microsoft Windows Server 2003, Apple MacOS X, Microsoft Windows Server 2008 R2, UNIX, Microsoft Windows 7 (32/64 bits)]|#
CNET Miscellaneous#Cables Included|#null|#[2 x network cable]|#
CNET General#Host Connectivity|#null|#[Gigabit Ethernet]|#
CNET Networking#Data Link Protocol|#null|#[Ethernet, Fast Ethernet, Gigabit Ethernet]|#
CNET System Requirements|#null|#[UNIX, Linux, Apple MacOS X, Microsoft Windows Server 2003, Microsoft Windows Server 2008 R2, Microsoft Windows Vista / XP, Microsoft Windows 7 (32/64 bits)]|#
CNET Storage Controller#Controller Interface Type|#null|#[Serial ATA-600 / eSATA]|#
CNET Marketing Description|#null|#[Modern businesses and workgroups face the challenge of finding a robust storage solution that can scale with the exponential increase in digital content their organization creates. From shared documents, old archived files and large rich media files, through to enterprise databases and core applications data, this challenge will only become more acute. Deploying an appropriate IT environment with a reliable, affordable and expandable storage solution is business critical. The ability to securely store, share and back-up digital assets has become one of the most important tasks for an SMB IT administrator, choosing the right option will significantly enhance business productivity and crucially offer a reliable disaster recovery solution in an age when downtime of any nature impacts profitability.<br />The QNAP TS-569 Pro is a 5-bay, all-in-one NAS server with exceptional performance that can meet the storage requirements of modern SMB IT environments. Features include, secure cross-platform file sharing for Windows, Mac, and Linux/UNIX users, an iSCSI/ IP-SAN storage combo solution and a number of versatile, value-added business applications. With a well-rounded set of backup solutions integrated in the QNAP TS-569 Pro, critical business information can be safely protected against unexpected data loss. The QNAP TS-569 Pro is also an ideal shared storage solution for virtualized and clustered environments, via VMware Ready and Citrix Ready certification, and a proven compatibility with Microsoft Hyper-V environments.<br />]|#
CNET Software / System Requirements#OS Required|#null|#[UNIX, Linux, Apple MacOS X, Microsoft Windows Server 2003, Microsoft Windows Server 2008 R2, Microsoft Windows Vista / XP, Microsoft Windows 7 (32/64 bits)]|#
CNET Host Connectivity|#null|#[Gigabit Ethernet]|#
CNET UPC|#null|#[0885022003358]|#
CNET Power#Power Device|#null|#[Power supply - internal]|#
CNET Hard Drive (2nd) / Type|#null|#[None]|#
CNET Power|#null|#[AC 120/230 V ( 50/60 Hz )]|#
CNET Header / Packaged Quantity|#null|#[1]|#
CNET General#Width|#null|#[8.3 in]|#
CNET Manufacturer Part Number|#null|#[TS-569-PRO-US]|#
CNET Dimensions & Weight / Height|#null|#[7.3]|#
CNET Dimensions & Weight / Depth|#null|#[9.3]|#
CNET Header / Compatibility|#null|#[Mac, PC]|#
CNET Expansion / Connectivity#Expansion Slot(s)|#null|#[1 (free) x memory - SO DIMM 204-pin]|#
CNET Processor / Memory#RAM Installed|#null|#[1 GB (installed) / 3 GB (supported) - DDR3]|#
CNET Networking#Encryption Algorithm|#null|#[SSL, TLS, 256-bit AES]|#
CNET Storage Controller|#null|#[RAID - Serial ATA-600 / eSATA - RAID 0, 1, 5, 6, 10, JBOD, 5 hot spare, RAID 6 hot spare, 10 hot spare]|#
CNET Environmental Parameters#Humidity Range Operating|#null|#[0 - 95%]|#
CNET Header / Country Kits|#null|#[United States]|#
CNET Processor / Memory#Processors Installed|#null|#[1 x Intel Atom D2700 2.13 GHz]|#
CNET General#Installed Devices / Modules Qty|#null|#[0 (installed) / 5 (max)]|#
CNET General#Depth|#null|#[9.3 in]|#
CNET Networking#Network Services Compatibility|#null|#[Microsoft Active Directory (AD), Apple Bonjour Protocol, DHCP, DDNS, Microsoft CIFS, Network File System (NFS), FTP, FTPS, Server Message Block (SMB), Apple File Protocol (AFP), HTTP, HTTPS, Web-based Distributed Authoring and Versioning (WebDAV)]|#
CNET General#Height|#null|#[7.3 in]|#
CNET Dimensions (WxDxH)|#null|#[8.3 in x 9.3 in x 7.3 in]|#
CNET Networking|#null|#[Network adapter - integrated - Ethernet, Fast Ethernet, Gigabit Ethernet]|#
CNET Processor / Memory#Number of Cores|#null|#[Dual-Core]|#
CNET Total Storage Capacity|#null|#[0 GB]|#
CNET Storage / Type|#null|#[NAS server]|#
CNET Networking#Compliant Standards|#null|#[IEEE 802.3ad (LACP), UPnP]|#
CNET Header / Model|#null|#[TS-569 Pro Turbo NAS]|#
CNET Product Description|#null|#[QNAP TS-569 Pro Turbo NAS - NAS server - 0 GB]|#
CNET Networking / Type|#null|#[Network adapter]|#
CNET Storage Controller#Data Transfer Rate|#null|#[600 MBps]|#
CNET Expansion / Connectivity#Expansion Bays|#null|#[5 (total) / 5 (free) x hot-swap - 2.5" / 3.5" shared]|#
CNET Power#Power Consumption Operational|#null|#[48.5 Watt]|#
CNET Key Selling Points|#null|#[<?xml version="1.0" encoding="UTF-8"?><body><ul><li><![CDATA[Centralized storage and file sharing]]></li><li><![CDATA[Backup center for business]]></li><li><![CDATA[NAS, iSCSI/ IP-SAN storage combo solution for server virtualization]]></li><li><![CDATA[iSCSI and virtualization deployment]]></li><li><![CDATA[Feature-rich all-in-one NAS applications private cloud storage for ease of deployment]]></li><li><![CDATA[Exceptional performance: 221.8 MB/sec reading, 220.8 MB/sec writing]]></li><li><![CDATA[SuperSpeed USB 3.0, SATA 6 Gb/s supported]]></li><li><![CDATA[Energy-efficient & eco-friendly]]></li></ul></body>]|#
CNET General#Built-in Devices|#null|#[Status LCD]|#
CNET Manufacturer|#null|#[QNAP Systems, Inc]|#
CNET Environmental Parameters#Min Operating Temperature|#null|#[32 �F]|#
CNET Power#Voltage Required|#null|#[AC 120/230 V ( 50/60 Hz )]|#
CNET General#Device Type|#null|#[NAS server]|#
CNET Power#Power Provided|#null|#[250 Watt]|#
CNET Storage Operating System|#null|#[Linux]|#
CNET Storage Removable / Type|#null|#[None]|#
CNET Processor|#null|#[1 x Intel Atom D2700 2.13 GHz ( Dual-Core )]|#
CNET Software / System Requirements#Software Included|#null|#[Drivers & Utilities]|#
CNET Hard Drive / Type|#null|#[Hot-swap]|#
CNET Installed Devices / Modules Qty|#null|#[0 (installed) / 5 (max)]|#
CNET Miscellaneous#Features|#null|#[Audible alarm, lockable, K-lock security slot, built-in cooling fan]|#
CNET Processor / Memory#Flash Memory Installed|#null|#[512 MB]|#
CNET Environmental Parameters#Max Operating Temperature|#null|#[104 �F]|#
CNET Product Features|#null|#[<?xml version="1.0" encoding="UTF-8"?><body><ul><li><strong><![CDATA[Cross-platform sharing with antivirus]]></strong><br /><![CDATA[The Turbo NAS supports SMB/CIFS, NFS, and AFP protocols for file sharing across Windows, Mac, Linux/UNIX networks. User accounts and shared folders can be created via the user-friendly web-based interface without IT expertise. The integrated antivirus solution for the Turbo NAS ensures business continuity by offering detection against the latest viruses, malware, worms, and Trojan horses.]]></li><li><strong><![CDATA[Shared folder aggregation]]></strong><br /><![CDATA[Access the shared folders of other servers on Microsoft networking through the "portal folder" on the Turbo NAS. This saves the time and effort in logging in multiple servers one by one.]]></li><li><strong><![CDATA[ISO file archiving and sharing]]></strong><br /><![CDATA[The Turbo NAS supports mounting ISO images of CD and DVD discs as network shares for data archiving, storage, and sharing. This feature saves the space for storing the physical discs, reduces the risk of data loss caused by disc wearing and tearing, and enhances the efficiency of data sharing on business network.]]></li><li><strong><![CDATA[Advanced folder permissions]]></strong><br /><![CDATA[Advanced folder permissions allow users to configure folder/subfolder access to the Turbo NAS. With this feature enabled, users can manage the folder permissions from Microsoft Windows or the web-based management interface of the Turbo NAS easily.]]></li></ul></body>]|#
CNET Localization|#null|#[United States]|#
CNET Networking#Type|#null|#[Network adapter - integrated]|#
CNET Storage Controller / RAID Level|#null|#[RAID 10 hot spare, RAID 6 hot spare, RAID 6, JBOD, RAID 0, RAID 1, RAID 5 hot spare, RAID 10, RAID 5]|#
CNET Optical Storage / Type|#null|#[None]|#
CNET Networking#Network / Transport Protocol|#null|#[TCP/IP, iSCSI, SMTP, FTP, DHCP, Bonjour, SMB, DDNS]|#
CNET Storage / iSCSI support|#null|#[iSCSI]|#
CNET Storage Controller#RAID Level|#null|#[RAID 0, RAID 1, RAID 5, RAID 6, RAID 10, JBOD, RAID 5 hot spare, RAID 6 hot spare, RAID 10 hot spare]|#
CNET IP Cameras Supported|#null|#[16]|#
CNET General#Max Supported Capacity|#null|#[20 TB]|#
CNET Security DVR#IP Cameras Supported|#null|#[16]|#
CNET Hard Drive|#null|#[Hot-swap]|#
