@RELATION Restaurant

@ATTRIBUTE name_cosine NUMERIC 
@ATTRIBUTE name_jaccard NUMERIC 
@ATTRIBUTE name_jaro NUMERIC 
@ATTRIBUTE name_jaro_winkler NUMERIC 
@ATTRIBUTE name_lev NUMERIC 
@ATTRIBUTE name_mongeelkan NUMERIC 
@ATTRIBUTE name_qg NUMERIC 
@ATTRIBUTE name_smith_waterman NUMERIC 
@ATTRIBUTE name_exact NUMERIC 
@ATTRIBUTE addr_cosine NUMERIC 
@ATTRIBUTE addr_jaccard NUMERIC 
@ATTRIBUTE addr_jaro NUMERIC 
@ATTRIBUTE addr_jaro_winkler NUMERIC 
@ATTRIBUTE addr_lev NUMERIC 
@ATTRIBUTE addr_mongeelkan NUMERIC 
@ATTRIBUTE addr_qg NUMERIC 
@ATTRIBUTE addr_smith_waterman NUMERIC 
@ATTRIBUTE addr_exact NUMERIC 
@ATTRIBUTE type_cosine NUMERIC 
@ATTRIBUTE type_jaccard NUMERIC 
@ATTRIBUTE type_jaro NUMERIC 
@ATTRIBUTE type_jaro_winkler NUMERIC 
@ATTRIBUTE type_lev NUMERIC 
@ATTRIBUTE type_mongeelkan NUMERIC 
@ATTRIBUTE type_qg NUMERIC 
@ATTRIBUTE type_smith_waterman NUMERIC 
@ATTRIBUTE type_exact NUMERIC 
@ATTRIBUTE city_cosine NUMERIC 
@ATTRIBUTE city_jaccard NUMERIC 
@ATTRIBUTE city_jaro NUMERIC 
@ATTRIBUTE city_jaro_winkler NUMERIC 
@ATTRIBUTE city_lev NUMERIC 
@ATTRIBUTE city_mongeelkan NUMERIC 
@ATTRIBUTE city_qg NUMERIC 
@ATTRIBUTE city_smith_waterman NUMERIC 
@ATTRIBUTE city_exact NUMERIC 
@ATTRIBUTE class { match, mismatch }

@DATA
0,0,0.432,0.432,0.045,0.25,0,0.25,0,0.224,0.125,0,0,0.286,0.467,0.083,0.25,0,0,0,0.625,0.625,0.25,0.433,0,0.433,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0,0,0.227,0.633,0.047,0.188,0,0.447,0.286,0.698,0.698,0.321,0.605,0.167,0.488,0,0,0,0,0,0,0.267,0,0.267,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0.48,0.48,0.154,0.4,0,0.105,0,0.5,0.333,0.631,0.631,0.421,0.575,0.3,0.376,0,0,0,0.433,0.433,0.3,0.4,0,0.4,0,0,0,0,0,0.091,0.333,0,0.178,0,mismatch
0,0,0.572,0.615,0.136,0.35,0.089,0.189,0,0,0,0.555,0.555,0.278,0.333,0.051,0.153,0,0,0,0,0,0.083,0.193,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.136,0.3,0,0.5,0,0,0,0.399,0.399,0.167,0.289,0.069,0.229,0,0,0,0.44,0.44,0.077,0.193,0,0.133,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0.522,0.522,0.182,0.41,0.061,0.429,0,0,0,0.491,0.491,0.211,0.494,0.049,0.144,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0.434,0.434,0.053,0.217,0,0.25,0,0,0,0.401,0.401,0.176,0.222,0.071,0.143,0,0,0,0.682,0.682,0.308,0.4,0.16,0.4,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0.464,0.464,0.158,0.206,0,0.2,0,0.289,0.167,0.498,0.498,0.368,0.433,0.25,0.294,0,1,1,1,1,1,1,1,1,1,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0.525,0.62,0.133,0.357,0.148,0.325,0,0,0,0.648,0.683,0.389,0.405,0.103,0.153,0,0,0,0.5,0.5,0,0.25,0,0.25,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0,0,0.148,0.5,0,0.145,0,0,0,0.579,0.621,0.286,0.405,0.095,0.153,0,0,0,0,0,0.231,0.25,0,0.286,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0.39,0.39,0.077,0.422,0,0.145,0,0,0,0.579,0.621,0.286,0.438,0.095,0.153,0,0,0,0,0,0,0.333,0,0.333,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0.506,0.506,0.158,0.45,0,0.129,0,0.289,0.167,0.629,0.629,0.4,0.528,0.293,0.353,0,0,0,0.409,0.409,0.083,0.233,0,0.229,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.537,0.537,0.286,0.329,0.069,0.236,0,1,1,1,1,1,1,1,1,1,0,0,0.528,0.528,0.167,0.25,0,0.25,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.472,0.472,0.095,0.354,0,0.105,0,0,0,0.549,0.549,0.15,0.456,0.049,0.165,0,0,0,0.433,0.433,0.1,0.32,0,0.32,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0.519,0.519,0.111,0.6,0.05,0.333,0,0.447,0.286,0.699,0.699,0.579,0.57,0.333,0.432,0,0,0,0.405,0.405,0.091,0.2,0,0.2,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0,0.2,0.222,0.333,0.211,0.333,0,0.8,0.667,0.946,0.946,0.842,0.867,0.762,0.842,0,0,0,0,0,0.364,0.514,0.364,0.514,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.388,0.388,0.148,0.261,0,0.173,0,0,0,0.589,0.589,0.211,0.413,0.05,0.176,0,0,0,0.405,0.405,0.091,0.2,0,0.2,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0.519,0.519,0.111,0.34,0.05,0.333,0,0.447,0.286,0.699,0.699,0.579,0.625,0.333,0.432,0,0,0,0.5,0.5,0,0.25,0,0.25,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0,0,0.185,0.227,0,0.433,0,0.447,0.286,0.699,0.699,0.579,0.625,0.333,0.432,0,0,0,0,0,0,0.171,0,0.171,0,0,0,0.53,0.577,0.182,0.8,0.118,0.8,0,mismatch
0,0,0.611,0.611,0.222,0.4,0.105,0.267,0,0,0,0.572,0.572,0.273,0.275,0.047,0.094,0,0,0,0,0,0.364,0.6,0.3,0.6,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.48,0.48,0.115,0.4,0,0.127,0,0.5,0.333,0.631,0.631,0.421,0.575,0.3,0.376,0,0,0,0,0.1,0.5,0.4,0.353,0.4,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0,0.25,0,0.25,0,0,0,0.464,0.464,0.158,0.417,0.067,0.143,0,0,0,0.682,0.682,0.308,0.4,0.16,0.4,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.667,0.667,0.25,0.575,0.1,0.65,0,0,0,0.468,0.468,0.235,0.333,0.071,0.143,0,0,0,0.626,0.626,0.385,0.657,0.167,0.657,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.42,0.42,0.118,0.2,0,0.2,0,0.25,0.143,0.562,0.562,0.227,0.508,0.174,0.3,0,0,0,0.69,0.69,0.375,0.457,0.211,0.457,0,0,0,0,0,0.091,0.281,0,0.178,0,mismatch
0,0,0.55,0.55,0.125,0.37,0.118,0.24,0,0,0,0.663,0.663,0.4,0.458,0.049,0.259,0,0,0,0.619,0.619,0.286,0.286,0.222,0.286,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0.2,0.222,0.333,0.211,0.333,0,0.8,0.667,0.946,0.946,0.842,0.867,0.762,0.842,0,0,0,0.69,0.69,0.375,0.457,0.211,0.457,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.444,0.444,0.167,0.3,0,0.1,0,0.333,0.2,0.623,0.623,0.353,0.494,0.27,0.312,0,0,0,0.537,0.537,0.143,0.257,0,0.2,0,0,0,0.311,0.311,0.091,0.533,0,0.25,0,mismatch
0,0,0,0,0.143,1,0,0.32,0,0,0,0.553,0.553,0.278,0.333,0.051,0.141,0,0,0,0.69,0.69,0.375,0.457,0.211,0.457,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.507,0.507,0.059,0.387,0,0.157,0,0,0,0.553,0.553,0.278,0.333,0.051,0.141,0,0,0,0.69,0.69,0.375,0.457,0.211,0.457,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.588,0.588,0.25,0.467,0,0.2,0,0.333,0.2,0.793,0.814,0.588,0.722,0.444,0.467,0,0,0,0.351,0.351,0.091,0.233,0,0.133,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0,0.175,0,0.15,0,0,0,0.529,0.576,0.176,0.239,0.056,0.107,0,0,0,0,0.1,0.182,0.46,0.065,0.52,0,0,0,0,0,0.154,0.4,0.071,0.182,0,mismatch
0,0,0,0,0,0.287,0,0.171,0,0,0,0.476,0.476,0.235,0.278,0,0.093,0,0.707,0.5,0.788,0.915,0.364,0.65,0.471,1,0,0,0,0,0,0.154,0.4,0.071,0.182,0,mismatch
0,0,0,0,0.182,0.327,0,0.16,0,0,0,0.465,0.519,0.158,0.328,0.053,0.173,0,0,0,0,0.1,0.182,0.46,0.065,0.52,0,0,0,0,0,0.154,0.4,0.071,0.182,0,mismatch
0,0,0.562,0.562,0.214,0.467,0.071,0.16,0,0,0,0.537,0.537,0.167,0.344,0,0.133,0,0.707,0.5,0.788,0.915,0.364,0.65,0.471,1,0,0,0,0,0,0.154,0.4,0.071,0.182,0,mismatch
0,0,0.569,0.569,0.3,0.678,0.048,0.178,0,0.333,0.2,0.793,0.814,0.588,0.667,0.444,0.467,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0,0,0.154,0.4,0.071,0.182,0,mismatch
0,0,0,0,0.1,0.25,0,0.25,0,0,0,0.513,0.562,0.176,0.257,0.053,0.153,0,0,0,0,0,0.083,0.22,0,0.24,0,0,0,0,0,0.154,0.4,0.071,0.182,0,mismatch
0,0,0.59,0.59,0.2,0.282,0.065,0.429,0,0,0,0.569,0.569,0.059,0.271,0,0.094,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0,0,0.154,0.4,0.071,0.182,0,mismatch
0,0,0.435,0.435,0.15,0.256,0,0.182,0,0,0,0.547,0.592,0.211,0.368,0.05,0.153,0,0,0,0,0,0.083,0.22,0,0.24,0,0,0,0,0,0.154,0.4,0.071,0.182,0,mismatch
0,0,0.532,0.532,0.2,0.483,0,0.257,0,0,0,0.597,0.597,0.278,0.468,0.154,0.294,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0,0,0.154,0.4,0.071,0.182,0,mismatch
0,0,0,0,0.179,0.234,0,0.185,0,0,0,0,0,0.136,0.368,0.043,0.143,0,0,0,0,0,0,0.175,0,0.075,0,0,0,0.46,0.46,0.143,0.367,0,0.367,0,mismatch
0,0,0,0,0.2,0.476,0,0.16,0,0.667,0.5,0.846,0.862,0.769,0.75,0.667,0.692,0,0,0,0.5,0.5,0.25,0.409,0,0.35,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.448,0.448,0.118,0.467,0,0.467,0,0,0,0.506,0.506,0.304,0.233,0.043,0.126,0,0,0,0.562,0.562,0.286,0.64,0,0.64,0,0,0,0.603,0.603,0.273,0.427,0,0.333,0,mismatch
0,0,0.458,0.458,0.25,0.292,0.125,0.25,0,0.289,0.167,0.659,0.659,0.391,0.556,0.273,0.4,0,0.707,0.5,0.857,0.943,0.571,1,0.615,1,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.525,0.525,0.2,0.317,0,0.2,0,0,0,0.605,0.605,0.235,0.456,0.059,0.154,0,0,0,0,0,0.182,0.325,0,0.325,0,0,0,0.505,0.505,0.182,0.267,0,0.267,0,mismatch
0,0,0,0,0.067,0.5,0,0.3,0,0,0,0.583,0.583,0.217,0.467,0.05,0.154,0,0,0,0.491,0.491,0.214,0.363,0,0.309,0,0,0,0.505,0.505,0.182,0.267,0,0.267,0,mismatch
0,0,0.413,0.413,0.182,0.517,0,0.2,0,0.333,0.2,0.494,0.494,0.118,0.556,0.229,0.429,0,0,0,0,0,0.364,0.325,0.174,0.325,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.422,0.422,0.136,0.313,0,0.183,0,0.408,0.25,0,0,0.5,0.667,0.32,0.657,0,0,0,0,0,0.273,0.286,0.182,0.286,0,0,0,0,0,0.083,0.367,0,0.182,0,mismatch
0,0,0.48,0.48,0.154,0.8,0,0.229,0,0,0,0.497,0.547,0.158,0.1,0.062,0.111,0,0,0,0,0,0.273,0.286,0.182,0.286,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.3,0.667,0,0.286,0,0.25,0.143,0.565,0.565,0.3,0.498,0.186,0.211,0,0,0,0,0,0.364,0.514,0.364,0.514,0,0,0,0.338,0.338,0.091,0.533,0,0.367,0,mismatch
0,0,0.574,0.574,0.3,0.229,0,0.229,0,0,0,0.579,0.621,0.25,0.367,0.128,0.158,0,0,0,0,0,0.182,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.51,0.51,0.154,0.556,0,0.26,0,0,0,0.494,0.494,0.1,0.292,0,0.111,0,0,0,0.619,0.619,0.286,0.286,0.222,0.286,0,0,0,0.338,0.338,0.091,0.533,0,0.367,0,mismatch
0,0,0.48,0.48,0.154,0.467,0,0.229,0,0,0,0.497,0.547,0.158,0.2,0.062,0.111,0,0,0,0,0,0.273,0.286,0.182,0.286,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.451,0.451,0.077,0.38,0,0.12,0,0,0,0.583,0.625,0.208,0.307,0.054,0.222,0,0,0,0.532,0.532,0.143,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0.289,0.167,0.539,0.539,0.263,0.517,0.108,0.3,0,0.289,0.167,0.584,0.626,0.474,0.583,0.333,0.316,0,0,0,0,0,0,0.314,0,0.314,0,1,1,1,1,1,1,1,1,1,mismatch
0.289,0.167,0,0,0.263,0.492,0.103,0.25,0,0.289,0.167,0.628,0.666,0.526,0.583,0.381,0.326,0,0,0,0,0,0,0.314,0,0.314,0,0,0,0.489,0.489,0.182,0.475,0,0.229,0,mismatch
0,0,0.551,0.551,0.158,0.513,0,0.168,0,0,0,0.458,0.458,0.167,0.26,0,0.126,0,0,0,0.524,0.524,0,0.229,0,0.229,0,0,0,0.562,0.562,0.182,0.667,0,0.286,0,mismatch
0.333,0.2,0.698,0.698,0.375,0.622,0.294,0.357,0,0.75,0.6,0.93,0.944,0.895,0.87,0.762,0.832,0,1,1,1,1,1,1,1,1,1,0,0,0.489,0.489,0.182,0.475,0,0.229,0,mismatch
0,0,0.424,0.424,0.071,0.258,0,0.24,0,0.224,0.125,0.662,0.662,0.435,0.558,0.261,0.379,0,0,0,0,0,0.25,0.267,0,0.267,0,0,0,0.562,0.562,0.182,0.667,0,0.286,0,mismatch
0,0,0.526,0.573,0.158,0.413,0.108,0.143,0,0,0,0.505,0.505,0.125,0.232,0,0.126,0,0,0,0.69,0.69,0.375,0.457,0.211,0.457,0,0,0,0.562,0.562,0.182,0.667,0,0.286,0,mismatch
0,0,0.568,0.568,0.211,0.383,0.051,0.15,0,0,0,0.514,0.514,0.125,0.232,0,0.126,0,0,0,0.69,0.69,0.375,0.457,0.211,0.457,0,0,0,0.409,0.409,0,0.35,0,0.182,0,mismatch
0,0,0.411,0.411,0.091,0.28,0,0.257,0,0.333,0.2,0.688,0.688,0.4,0.483,0.279,0.337,0,0,0,0,0,0,0.16,0,0.2,0,0,0,0.562,0.562,0.182,0.667,0,0.286,0,mismatch
0,0,0,0,0.174,0.375,0,0.2,0,0,0,0.661,0.661,0.261,0.463,0.047,0.175,0,0,0,0.455,0.455,0,0.145,0,0.145,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.431,0.431,0.115,0.608,0,0.104,0,0,0,0.593,0.593,0.261,0.542,0.089,0.167,0,0,0,0.489,0.489,0.182,0.229,0,0.229,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.105,0.4,0,0.4,0,0.667,0.5,0.922,0.929,0.824,0.75,0.737,0.765,0,0,0,0.396,0.457,0.083,0.233,0.074,0.145,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.1,0.2,0,0.2,0,0.258,0.143,0.648,0.648,0.391,0.722,0.273,0.353,0,0,0,0.531,0.531,0.125,0.217,0,0.117,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.222,0.4,0,0.4,0,0.258,0.143,0.608,0.608,0.391,0.611,0.273,0.353,0,0,0,0,0,0.167,0.283,0,0.314,0,0,0,0.467,0.467,0.077,0.36,0,0.383,0,mismatch
0,0,0.424,0.424,0.143,0.4,0,0.4,0,0.258,0.143,0.499,0.499,0.333,0.59,0.235,0.412,0,0,0,0.444,0.444,0.188,0.367,0,0.217,0,0,0,0.467,0.467,0.077,0.36,0,0.383,0,mismatch
0,0,0.437,0.437,0.111,0.4,0,0.32,0,0.289,0.167,0.611,0.611,0.333,0.506,0.267,0.388,0,0,0,0.517,0.517,0.167,0.2,0,0.12,0,0,0,0,0,0.083,0.25,0,0.5,0,mismatch
0,0,0.633,0.633,0.4,0.5,0.308,0.5,0,0.333,0.2,0.71,0.71,0.529,0.55,0.333,0.427,0,0,0,0.5,0.5,0.167,0.183,0.091,0.233,0,0,0,0.444,0.444,0,0.083,0,0.117,0,mismatch
0,0,0.437,0.437,0.111,0.24,0,0.24,0,0.333,0.2,0.626,0.626,0.412,0.383,0.333,0.4,0,0,0,0,0,0,0.16,0,0.171,0,0,0,0.444,0.444,0,0.083,0,0.117,0,mismatch
0,0,0.437,0.493,0.222,0.32,0.111,0.32,0,0.258,0.143,0.618,0.618,0.48,0.706,0.261,0.447,0,0,0,0,0,0.083,0.2,0,0.171,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.485,0.485,0.108,0.4,0,0.4,0,0,0,0.602,0.602,0.278,0.333,0.051,0.141,0,0,0,0.571,0.571,0.167,0.373,0.074,0.218,0,0,0,0.467,0.467,0.077,0.36,0,0.383,0,mismatch
0,0,0.433,0.433,0.1,0.25,0,0.2,0,0.258,0.143,0.496,0.496,0.3,0.59,0.235,0.412,0,0,0,0.444,0.444,0.188,0.367,0,0.217,0,0,0,0.467,0.467,0.077,0.36,0,0.383,0,mismatch
0,0,0,0,0,0.2,0,0.2,0,0,0,0.688,0.688,0.333,0.618,0.143,0.376,0,0,0,0.396,0.457,0.083,0.233,0.074,0.145,0,0,0,0.444,0.444,0,0.083,0,0.117,0,mismatch
0,0,0.522,0.57,0.167,0.32,0.095,0.32,0,0,0,0.623,0.623,0.235,0.311,0.054,0.1,0,0,0,0.508,0.606,0.167,0.267,0.148,0.182,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.414,0.414,0.083,0.3,0,0.24,0,0,0,0.572,0.572,0.273,0.417,0.14,0.235,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.518,0.518,0.154,0.2,0,0.2,0,0,0,0.586,0.586,0.2,0.444,0,0.141,0,0,0,0.396,0.457,0.083,0.233,0.074,0.145,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.433,0.433,0.2,0.333,0.105,0.24,0,0,0,0.602,0.602,0.222,0.333,0.051,0.141,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.143,0.32,0,0.32,0,0,0,0.468,0.468,0.235,0.289,0.071,0.286,0,0,0,0,0,0,0.16,0,0.171,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.059,0.333,0,0.2,0,0,0,0.602,0.602,0.222,0.333,0.051,0.141,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.083,0.32,0,0.32,0,0,0,0.648,0.648,0.333,0.444,0.051,0.153,0,0,0,0.396,0.457,0.083,0.233,0.074,0.145,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.43,0.487,0.091,0.32,0.1,0.32,0,0.333,0.2,0.681,0.681,0.474,0.472,0.3,0.376,0,0,0,0.396,0.457,0.083,0.233,0.074,0.145,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.056,0.333,0,0.2,0,0,0,0.529,0.529,0.118,0.239,0,0.107,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.483,0.483,0.2,0.4,0.154,0.4,0,0.667,0.5,0.882,0.882,0.765,0.75,0.684,0.765,0,0,0,0,0,0.083,0.22,0,0.24,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.448,0.448,0.143,0.24,0.125,0.24,0,0,0,0.564,0.607,0.294,0.311,0.105,0.118,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.182,0.32,0.1,0.32,0,0.333,0.2,0.651,0.651,0.421,0.472,0.3,0.353,0,0,0,0,0,0.083,0.22,0,0.24,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.143,0.25,0,0.2,0,0.333,0.2,0.648,0.683,0.5,0.506,0.359,0.353,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.412,0.412,0.037,0.2,0,0.2,0,0,0,0,0,0.136,0.311,0,0.118,0,0,0,0,0,0,0.16,0,0.171,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.467,0.467,0,0.2,0,0.2,0,0,0,0.513,0.513,0.118,0.333,0.053,0.141,0,0,0,0,0,0,0.16,0,0.171,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.43,0.43,0,0.5,0,0.2,0,0.333,0.2,0.602,0.642,0.444,0.472,0.359,0.353,0,0,0,0,0,0.083,0.22,0,0.24,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.6,0.64,0.4,0.32,0.286,0.32,0,0.258,0.143,0.608,0.608,0.391,0.611,0.273,0.353,0,0,0,0,0,0.25,0.217,0,0.233,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.1,0.2,0.105,0.2,0,0,0,0.494,0.494,0.176,0.311,0.059,0.154,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.444,0.444,0,0.083,0,0.117,0,mismatch
0,0,0.422,0.422,0.067,0.32,0,0.32,0,0,0,0.57,0.57,0.294,0.478,0.118,0.231,0,0,0,0,0,0.25,0.217,0,0.233,0,0,0,0.444,0.444,0,0.083,0,0.117,0,mismatch
0,0,0.483,0.483,0,0.25,0,0.25,0,0,0,0.513,0.513,0.118,0.289,0,0.153,0,0,0,0,0,0,0.16,0,0.171,0,0,0,0.444,0.444,0,0.083,0,0.117,0,mismatch
0,0,0.428,0.428,0.083,0.2,0,0.2,0,0,0,0.579,0.579,0.294,0.307,0.056,0.107,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.444,0.444,0,0.083,0,0.117,0,mismatch
0,0,0,0,0,0.3,0,0.2,0,0,0,0.555,0.555,0.176,0.394,0.059,0.154,0,0,0,0.508,0.606,0.167,0.267,0.148,0.182,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.154,0.4,0,0.32,0,0,0,0.513,0.513,0.118,0.289,0,0.153,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.444,0.444,0,0.083,0,0.117,0,mismatch
0,0,0,0,0.083,0.32,0,0.32,0,0,0,0.468,0.468,0.235,0.289,0.071,0.286,0,0,0,0,0,0.083,0.193,0,0.229,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.3,0.52,0.211,0.52,0,0.385,0.2,0.273,0.273,0.298,0.75,0.382,0.765,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.475,0.475,0.118,0.089,0,0.167,0,mismatch
0,0,0,0,0.1,0.8,0,0.32,0,0,0,0.582,0.582,0.2,0.372,0.098,0.118,0,0,0,0,0,0,0.16,0,0.171,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0,0.24,0,0.24,0,0,0,0.546,0.546,0.211,0.289,0.1,0.118,0,0,0,0.396,0.457,0.083,0.233,0.074,0.145,0,0,0,0.417,0.417,0.083,0.133,0,0.267,0,mismatch
0,0,0.367,0.367,0.1,0.2,0,0.2,0,0,0,0,0,0.167,0.233,0.044,0.141,0,0,0,0,0,0.25,0.217,0,0.233,0,0,0,0.417,0.417,0.083,0.133,0,0.267,0,mismatch
0,0,0.426,0.426,0.077,0.24,0,0.24,0,0,0,0.623,0.623,0.25,0.44,0.098,0.176,0,0,0,0.396,0.457,0.083,0.233,0.074,0.145,0,0,0,0.317,0.317,0.083,0.267,0,0.229,0,mismatch
0,0,0,0,0.105,0.32,0,0.32,0,0,0,0,0,0.167,0.31,0,0.141,0,0,0,0,0,0,0.16,0,0.171,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.562,0.562,0.286,0.2,0.125,0.2,0,0.333,0.2,0.663,0.663,0.4,0.506,0.293,0.388,0,0,0,0.428,0.485,0.083,0.22,0.095,0.32,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.426,0.426,0.077,0.32,0,0.32,0,0,0,0.536,0.536,0.118,0.333,0.054,0.125,0,0,0,0.396,0.457,0.083,0.233,0.074,0.145,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.038,0.3,0,0.24,0,0,0,0.648,0.648,0.278,0.444,0.051,0.141,0,0,0,0,0,0,0.16,0,0.171,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.442,0.442,0,0.333,0,0.2,0,0.289,0.167,0.743,0.743,0.435,0.673,0.273,0.435,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.456,0.456,0.167,0.2,0.133,0.2,0,0,0,0.59,0.59,0.235,0.311,0.057,0.114,0,0,0,0.508,0.606,0.167,0.267,0.148,0.182,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0,0.2,0,0.2,0,0,0,0.538,0.538,0.235,0.2,0.057,0.1,0,0,0,0.396,0.457,0.083,0.233,0.074,0.145,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.1,0.2,0,0.2,0,0.258,0.143,0.648,0.648,0.391,0.722,0.273,0.353,0,0,0,0,0,0.25,0.217,0,0.233,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0.527,0.527,0.273,0.5,0.1,0.4,0,0,0,0.463,0.463,0,0.333,0,0.094,0,0,0,0,0,0.083,0.193,0,0.2,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.143,0.5,0,0.4,0,0.667,0.5,0.922,0.929,0.824,0.75,0.737,0.765,0,0,0,0,0,0.25,0.217,0,0.233,0,0,0,0.482,0.482,0,0.167,0,0.145,0,mismatch
0,0,0,0,0.222,0.4,0,0.4,0,0.258,0.143,0.608,0.608,0.391,0.611,0.273,0.353,0,0,0,0,0,0.083,0.22,0,0.24,0,0,0,0.467,0.467,0.077,0.36,0,0.383,0,mismatch
