34093#207660499 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.371,0,0.191,0.689,0.363,0.445,0.495,0.539,0,0.333,0.692,0.511,0.4,0.655,match
34095#207653548 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.376,0,0.196,0.689,0.369,0.453,0.501,0.539,0,0.333,0.692,0.511,0.4,0.655,match
34096#207642358 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.412,0,0.217,0.683,0.374,0.463,0.525,0.539,0,0.333,0.692,0.511,0.4,0.655,match
34096#207660499 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.371,0,0.191,0.644,0.343,0.451,0.455,0.405,0,0.231,0.582,0.447,0.4,0.546,mismatch
34102#203407043 ==> 1,0,0.333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.381,0,0.235,0.746,0.406,0.258,0.413,mismatch
34102#205886768 ==> 1,0,0,0,0,0,0.556,0.6,0.333,0.125,0.167,?,?,?,?,?,?,?,0.348,0,0.211,0.8,0.479,0.291,0.475,match
34119#90114631 ==> 1,0,0.25,?,?,?,?,?,?,?,?,0.152,0,0.075,0.641,0.165,0.132,0.221,0.548,0,0.375,0.716,0.457,0.447,0.463,mismatch
34119#202635467 ==> 1,0,0.111,0,0,0,0.694,0.725,0.5,0.125,0.4,0.101,0,0.049,0.52,0.067,0.082,0.048,0.667,0,0.5,0.775,0.513,0.483,0.603,mismatch
34119#202812646 ==> 1,0,0.111,0,0,0,0.54,0.586,0.286,0.118,0.167,0.082,0,0.042,0.566,0.091,0.059,0.04,0.408,0,0.25,0.517,0.4,0.6,0.378,mismatch
34119#203086857 ==> 1,0,0.111,0,0,0,0.556,0.6,0.333,0.125,0.167,0.091,0,0.045,0.535,0.095,0.067,0.044,0.73,0,0.571,0.756,0.618,0.714,0.507,mismatch
34119#205761272 ==> 1,0,0.111,0,0,0,0.556,0.6,0.333,0.125,0.167,0.149,0,0.059,0.482,0.09,0.231,0.077,0.667,0,0.5,0.756,0.513,0.478,0.429,mismatch
34119#207514567 ==> 1,0,0.111,0,0,0,0.694,0.725,0.5,0.125,0.4,0.211,0,0.105,0.667,0.214,0.253,0.347,0.73,0,0.571,0.811,0.629,0.6,0.845,match
34119#207514568 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.105,0,0.05,0.666,0.135,0.151,0.149,0.548,0,0.375,0.773,0.543,0.547,0.676,mismatch
34125#203165921 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.236,0,0.056,0.375,0.038,0.875,0.16,0.354,0,0.2,0.749,0.615,0.726,0.788,match
34125#203165922 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.118,0,0.027,0.341,0,0.371,0,0.354,0,0.2,0.721,0.538,0.652,0.674,mismatch
34125#203166120 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.118,0,0.027,0.319,0.008,0.375,0,0.354,0,0.2,0.721,0.538,0.652,0.674,mismatch
34125#205567912 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.204,0,0.1,0.554,0.306,0.495,0.333,match
34126#203165921 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.118,0,0.027,0.351,0.008,0.45,0,0.354,0,0.2,0.721,0.538,0.652,0.674,mismatch
34126#203165922 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.118,0,0.027,0.335,0,0.371,0,0.354,0,0.2,0.721,0.538,0.652,0.674,mismatch
34126#203166120 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.236,0,0.056,0.338,0.038,0.875,0.16,0.354,0,0.2,0.749,0.615,0.726,0.788,match
34127#203165921 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.118,0,0.027,0.352,0.008,0.45,0,0.354,0,0.2,0.721,0.538,0.652,0.674,mismatch
34127#203165922 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.236,0,0.056,0.362,0.031,0.857,0.16,0.354,0,0.2,0.749,0.615,0.726,0.788,match
34127#203166120 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.118,0,0.027,0.314,0.008,0.375,0,0.354,0,0.2,0.721,0.538,0.652,0.674,mismatch
34130#207390309 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.065,0,0.027,0.519,0.055,0.118,0.119,0.471,0,0.308,0.624,0.424,0.511,0.359,mismatch
34130#207390452 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.481,0,0.312,0.793,0.444,0.516,0.477,mismatch
34130#207642355 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.31,0,0.175,0.67,0.282,0.33,0.367,0.596,0,0.4,0.776,0.607,0.674,0.587,mismatch
34130#207652053 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.211,0,0.118,0.569,0.152,0.264,0.54,match
34130#207900174 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.342,0,0.189,0.675,0.372,0.316,0.545,0.816,0,0.667,0.722,0.768,0.738,0.837,match
34130#207900343 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.061,0,0.026,0.401,0.024,0.242,0.165,0.63,0,0.455,0.776,0.621,0.616,0.527,mismatch
34130#207978102 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.276,0,0.121,0.47,0.214,0.475,0.27,0.68,0,0.5,0.671,0.687,0.667,0.598,mismatch
34130#208033955 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.122,0,0.054,0.545,0.062,0.115,0.116,0.504,0,0.333,0.59,0.412,0.504,0.359,mismatch
34130#208289990 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.304,0,0.162,0.636,0.279,0.447,0.369,0.504,0,0.333,0.593,0.475,0.532,0.437,mismatch
34130#208296017 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.422,0,0.267,0.704,0.472,0.488,0.431,mismatch
34130#208455894 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.065,0,0.027,0.485,0.032,0.105,0,0.447,0,0.273,0.593,0.46,0.606,0.467,mismatch
34130#208504300 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.279,0,0.159,0.628,0.263,0.165,0.256,0.504,0,0.333,0.7,0.469,0.586,0.359,mismatch
34130#208504304 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.245,0,0.136,0.724,0.268,0.235,0.377,0.447,0,0.273,0.482,0.46,0.606,0.467,mismatch
34130#210399907 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.275,0,0.139,0.608,0.178,0.352,0.315,0.447,0,0.273,0.698,0.404,0.571,0.359,mismatch
34135#207900170 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.327,0,0.17,0.733,0.318,0.264,0.487,0.598,0,0.417,0.713,0.481,0.377,0.704,match
34135#208042977 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.456,0,0.294,0.756,0.435,0.421,0.467,mismatch
34135#208171946 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.477,0,0.312,0.769,0.463,0.411,0.545,mismatch
34136#207900170 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.248,0,0.125,0.7,0.239,0.162,0.422,0.267,0,0.154,0.712,0.463,0.423,0.556,mismatch
34136#207900171 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.289,0,0.149,0.728,0.278,0.187,0.457,0.535,0,0.364,0.712,0.611,0.423,0.667,match
34150#90148541 ==> 1,0,0.25,?,?,?,?,?,?,?,?,0.306,0,0.167,0.65,0.283,0.302,0.396,0.714,0,0.556,0.943,0.691,0.7,0.757,mismatch
34150#203201060 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.205,0,0.091,0.47,0.09,0.2,0.112,0.571,0,0.4,0.75,0.414,0.449,0.463,mismatch
34150#203340806 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.205,0,0.091,0.482,0.088,0.171,0.112,0.714,0,0.556,0.857,0.627,0.579,0.701,mismatch
34150#205592435 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.103,0,0.043,0.496,0.057,0.193,0,0.507,0,0.333,0.768,0.439,0.324,0.522,mismatch
34150#205592439 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.205,0,0.091,0.464,0.091,0.207,0.112,0.571,0,0.4,0.768,0.473,0.424,0.492,mismatch
34150#205844282 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.205,0,0.091,0.473,0.09,0.194,0.112,0.714,0,0.556,0.857,0.627,0.579,0.701,mismatch
34150#205844283 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.205,0,0.091,0.473,0.09,0.194,0.112,0.668,0,0.5,0.847,0.542,0.478,0.586,mismatch
34150#206160056 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.205,0,0.091,0.464,0.091,0.207,0.112,0.507,0,0.333,0.776,0.45,0.354,0.558,mismatch
34150#207390682 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.229,0,0.095,0.468,0.105,0.308,0.258,0.463,0,0.3,0.738,0.42,0.444,0.422,mismatch
34150#207514563 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.265,0,0.1,0.478,0.1,0.462,0.316,0.617,0,0.444,0.8,0.541,0.505,0.571,match
34150#207514566 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0,0,0,0.32,0.049,0.475,0.158,0.507,0,0.333,0.738,0.466,0.579,0.499,mismatch
34150#208131008 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.571,0,0.4,0.75,0.424,0.435,0.378,mismatch
34151#204206934 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.112,0,0.043,0.453,0.071,0.224,0.056,0.456,0,0.286,0.615,0.485,0.511,0.351,mismatch
34151#204206935 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.112,0,0.043,0.453,0.071,0.224,0.056,0.426,0,0.267,0.603,0.476,0.416,0.334,mismatch
34151#206179525 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.194,0,0.07,0.411,0.074,0.304,0.129,0.452,0,0.25,0.554,0.417,0.469,0.419,mismatch
34151#206854515 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.194,0,0.07,0.411,0.074,0.304,0.129,0.746,0,0.583,0.856,0.746,0.742,0.721,mismatch
34151#206854516 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.194,0,0.07,0.411,0.074,0.304,0.129,0.746,0,0.583,0.872,0.775,0.742,0.801,match
34151#207538225 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.194,0,0.07,0.411,0.074,0.304,0.129,0.746,0,0.583,0.856,0.746,0.742,0.721,mismatch
34151#207543188 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.194,0,0.07,0.411,0.074,0.304,0.129,0.615,0,0.417,0.674,0.642,0.726,0.555,mismatch
34151#207543189 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.194,0,0.07,0.411,0.074,0.304,0.129,0.615,0,0.417,0.674,0.642,0.726,0.555,mismatch
34151#207543190 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.079,0,0.023,0.318,0.044,0.412,0.071,0.615,0,0.417,0.678,0.642,0.711,0.462,mismatch
34151#207543191 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.334,0,0.159,0.554,0.312,0.503,0.277,0.452,0,0.25,0.528,0.417,0.451,0.314,mismatch
34151#207543192 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.12,0,0.044,0.482,0.084,0.217,0.12,0.452,0,0.25,0.524,0.417,0.451,0.314,mismatch
34151#207543193 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.12,0,0.044,0.482,0.084,0.217,0.12,0.452,0,0.25,0.524,0.417,0.451,0.314,mismatch
34151#207543196 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.129,0,0.045,0.377,0.049,0.292,0.065,0.533,0,0.357,0.708,0.601,0.59,0.4,mismatch
34151#207543197 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.334,0,0.159,0.551,0.306,0.546,0.338,0.539,0,0.333,0.524,0.422,0.417,0.314,mismatch
34151#207543198 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.12,0,0.044,0.482,0.084,0.217,0.12,0.452,0,0.25,0.524,0.417,0.451,0.314,mismatch
34151#207543201 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.179,0,0.068,0.484,0.09,0.224,0.12,0.615,0,0.417,0.705,0.642,0.715,0.462,mismatch
34151#207935920 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.129,0,0.045,0.377,0.049,0.292,0.065,0.452,0,0.25,0.524,0.417,0.446,0.314,mismatch
34153#207390673 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.364,0,0.213,0.739,0.401,0.392,0.61,0.598,0,0.417,0.751,0.602,0.583,0.63,mismatch
34153#207465587 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.4,0,0.239,0.776,0.43,0.402,0.671,0.717,0,0.545,0.817,0.684,0.57,0.736,match
34153#207465595 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.32,0,0.184,0.736,0.381,0.205,0.579,0.717,0,0.545,0.789,0.667,0.57,0.63,mismatch
34153#207527632 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.284,0,0.16,0.71,0.36,0.209,0.518,0.598,0,0.417,0.728,0.589,0.596,0.523,mismatch
34153#209687172 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.32,0,0.184,0.73,0.398,0.257,0.568,0.598,0,0.417,0.722,0.579,0.566,0.523,mismatch
34154#207390673 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.4,0,0.239,0.774,0.428,0.406,0.671,0.717,0,0.545,0.817,0.679,0.587,0.736,match
34154#207465587 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.364,0,0.213,0.741,0.402,0.39,0.61,0.598,0,0.417,0.749,0.602,0.574,0.63,mismatch
34154#207465595 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.284,0,0.16,0.707,0.36,0.205,0.518,0.598,0,0.417,0.721,0.584,0.574,0.523,mismatch
34154#207527632 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.284,0,0.16,0.724,0.366,0.212,0.518,0.598,0,0.417,0.758,0.613,0.6,0.523,mismatch
34154#208972043 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.068,0,0.024,0.465,0.019,0.1,0,0.447,0,0.286,0.658,0.4,0.41,0.261,mismatch
34154#209687172 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.355,0,0.208,0.761,0.419,0.259,0.628,0.717,0,0.545,0.789,0.655,0.57,0.63,mismatch
34156#203952966 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.26,0,0.119,0.575,0.198,0.493,0.342,0.577,0,0.4,0.871,0.619,0.614,0.748,mismatch
34156#204035273 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0,0,0,0.147,0,0.5,0.115,0.408,0,0.25,0.729,0.465,0.722,0.67,mismatch
34156#204407682 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.232,0,0.098,0.558,0.186,0.542,0.27,0.481,0,0.312,0.834,0.547,0.559,0.665,mismatch
34156#205865183 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.268,0,0.103,0.469,0.167,0.533,0.287,0.504,0,0.333,0.687,0.407,0.4,0.503,mismatch
34156#208289997 ==> 1,0,0,?,?,?,?,?,?,?,?,0,0,0,0.158,0,0.5,0.229,0.589,0,0.417,0.791,0.579,0.561,0.795,match
34156#210259873 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.354,0,0.214,0.754,0.491,0.498,0.695,mismatch
34158#206895864 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.368,0,0.213,0.799,0.514,0.366,0.647,0.338,0,0.2,0.758,0.468,0.423,0.563,match
34158#207390184 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.058,0,0.023,0.534,0.012,0.074,0,0.429,0,0.273,0.627,0.424,0.377,0.267,mismatch
34158#207637793 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.366,0,0.222,0.85,0.558,0.284,0.626,0.429,0,0.273,0.684,0.457,0.541,0.393,mismatch
34165#206928452 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.75,0,0.6,0.873,0.685,0.788,0.684,match
34174#204793090 ==> 1,0,0.111,0,0,0,0.556,0.6,0.333,0.125,0.167,?,?,?,?,?,?,?,0.567,0,0.375,0.544,0.437,0.658,0.316,mismatch
34174#205817784 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.417,0,0.174,0.464,0.244,1,0.423,0.857,0,0.75,1,0.777,0.851,0.802,match
34218#208294712 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.516,0,0.333,0.836,0.317,0.244,0.429,match
34220#209869342 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.577,0,0.4,0.846,0.4,0.3,0.535,match
34227#210521551 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.289,0,0.167,0.57,0.46,0.29,0.589,match
34253#206887992 ==> 1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.365,0,0.222,0.496,0.427,0.503,0.365,match
34256#206888001 ==> 1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.436,0,0.25,0.708,0.417,0.8,0.478,match
34256#206888011 ==> 1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.51,0,0.294,0.889,0.446,0.8,0.462,mismatch
34258#206888001 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.436,0,0.25,0.722,0.417,0.8,0.478,mismatch
34258#206888011 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.51,0,0.294,0.875,0.446,0.8,0.462,match
34260#207390507 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.063,0,0.03,0.614,0.131,0.062,0.146,0.474,0,0.3,0.864,0.585,0.468,0.853,match
34260#208504179 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.068,0,0.032,0.581,0.109,0.093,0.153,0.535,0,0.364,0.834,0.533,0.488,0.64,mismatch
34260#210399745 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.07,0,0.032,0.594,0.106,0.092,0.166,0.474,0,0.3,0.805,0.5,0.506,0.64,mismatch
34263#207897315 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.393,0,0.22,0.677,0.399,0.299,0.592,0.504,0,0.333,0.658,0.477,0.3,0.632,match
34263#207900177 ==> 1,0,0,?,?,?,?,?,?,?,?,0.369,0,0.209,0.658,0.376,0.276,0.496,0.378,0,0.231,0.658,0.455,0.272,0.527,mismatch
34263#207900178 ==> 1,0,0,?,?,?,?,?,?,?,?,0.375,0,0.2,0.614,0.388,0.382,0.548,0.447,0,0.273,0.622,0.456,0.37,0.598,mismatch
34263#210520736 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.408,0,0.25,0.568,0.442,0.365,0.527,mismatch
34266#207900180 ==> 1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545,0,0.368,0.873,0.455,0.341,0.588,match
34278#90136420 ==> 1,0,0.25,0,0,0,0.619,0.695,0.429,0.222,0.286,?,?,?,?,?,?,?,0.471,0,0.308,0.706,0.471,0.304,0.391,mismatch
34278#207934190 ==> 1,0,0.222,0,0,0,0.619,0.695,0.429,0.222,0.286,0.384,0,0.179,0.543,0.35,0.72,0.471,0.722,0,0.556,0.772,0.659,0.632,0.671,match
34278#207934191 ==> 1,0,0.222,0,0,0,0.508,0.557,0.286,0.111,0.143,0.34,0,0.182,0.605,0.365,0.388,0.387,0.577,0,0.4,0.705,0.591,0.589,0.559,mismatch
34278#208504307 ==> 1,0,0.111,0,0,0,0.619,0.657,0.286,0.111,0.143,0.34,0,0.182,0.605,0.365,0.388,0.387,0.577,0,0.4,0.705,0.591,0.589,0.559,mismatch
34278#208504423 ==> 1,0,0.111,0,0,0,0.631,0.668,0.429,0.111,0.286,0.31,0,0.17,0.615,0.356,0.363,0.354,0.577,0,0.4,0.705,0.591,0.589,0.559,mismatch
34280#207897315 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.349,0,0.19,0.636,0.364,0.268,0.518,0.378,0,0.231,0.658,0.455,0.261,0.527,mismatch
34280#207900177 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.41,0,0.238,0.688,0.399,0.255,0.566,0.504,0,0.333,0.658,0.477,0.289,0.632,match
34280#207900178 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.375,0,0.2,0.606,0.382,0.345,0.548,0.447,0,0.273,0.636,0.456,0.37,0.598,mismatch
34280#210520736 ==> 1,0,0.111,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.408,0,0.25,0.582,0.465,0.382,0.632,mismatch
34282#90148541 ==> 1,0,0.125,?,?,?,?,?,?,?,?,0.323,0,0.182,0.67,0.284,0.332,0.372,0.714,0,0.556,0.893,0.718,0.761,0.763,mismatch
34282#203340806 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.217,0,0.1,0.483,0.096,0.171,0.125,0.571,0,0.4,0.76,0.5,0.484,0.563,mismatch
34282#205844282 ==> 1,0,0.444,?,?,?,?,?,?,?,?,0.217,0,0.1,0.461,0.098,0.194,0.125,0.571,0,0.4,0.76,0.5,0.484,0.563,mismatch
34282#205844283 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.217,0,0.1,0.461,0.098,0.194,0.125,0.535,0,0.364,0.76,0.43,0.432,0.471,mismatch
34282#207390682 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.243,0,0.105,0.464,0.115,0.25,0.289,0.463,0,0.3,0.712,0.436,0.389,0.429,mismatch
34282#207514566 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0,0,0,0.324,0.054,0.35,0.177,0.676,0,0.5,0.75,0.571,0.593,0.676,match
34286#203324914 ==> 1,0,0.222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.365,0,0.222,0.678,0.435,0.447,0.381,mismatch
34286#207945552 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.354,0,0.206,0.756,0.331,0.434,0.555,0.527,0,0.357,0.792,0.65,0.723,0.837,match
34298#204206934 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.1,0,0.036,0.468,0.062,0.18,0.095,0.419,0,0.25,0.663,0.43,0.536,0.327,mismatch
34298#204206935 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.1,0,0.036,0.468,0.062,0.18,0.095,0.392,0,0.235,0.681,0.436,0.495,0.389,mismatch
34298#204206936 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.298,0,0.13,0.548,0.287,0.582,0.404,0.629,0,0.429,0.69,0.44,0.463,0.49,mismatch
34298#206854515 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.173,0,0.057,0.44,0.059,0.296,0.114,0.49,0,0.312,0.708,0.524,0.652,0.373,mismatch
34298#206854516 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.173,0,0.057,0.44,0.059,0.296,0.114,0.49,0,0.312,0.708,0.524,0.652,0.373,mismatch
34298#207538225 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.173,0,0.057,0.44,0.059,0.296,0.114,0.49,0,0.312,0.711,0.524,0.652,0.373,mismatch
34298#207543188 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.173,0,0.057,0.44,0.059,0.296,0.114,0.566,0,0.357,0.725,0.577,0.763,0.43,mismatch
34298#207543189 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.173,0,0.057,0.44,0.059,0.296,0.114,0.566,0,0.357,0.696,0.577,0.733,0.43,mismatch
34298#207543190 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.071,0,0.019,0.332,0.035,0.435,0.063,0.566,0,0.357,0.708,0.59,0.741,0.516,mismatch
34298#207543193 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.16,0,0.056,0.52,0.091,0.423,0.159,0.416,0,0.214,0.508,0.423,0.509,0.488,match
34298#207543196 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.115,0,0.037,0.417,0.039,0.285,0.057,0.686,0,0.5,0.821,0.655,0.778,0.596,mismatch
34298#207543197 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.384,0,0.173,0.593,0.294,0.817,0.412,0.496,0,0.286,0.547,0.4,0.392,0.39,mismatch
34298#207543201 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.214,0,0.075,0.525,0.096,0.294,0.159,0.566,0,0.357,0.708,0.59,0.741,0.516,mismatch
34300#204206934 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.098,0,0.034,0.445,0.059,0.18,0.093,0.419,0,0.25,0.663,0.43,0.536,0.327,mismatch
34300#204206935 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.098,0,0.034,0.445,0.059,0.18,0.093,0.392,0,0.235,0.681,0.436,0.495,0.389,mismatch
34300#204206936 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.293,0,0.125,0.554,0.28,0.582,0.397,0.629,0,0.429,0.69,0.44,0.463,0.49,mismatch
34300#206854515 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.17,0,0.055,0.409,0.056,0.296,0.112,0.49,0,0.312,0.708,0.524,0.652,0.373,mismatch
34300#206854516 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.17,0,0.055,0.409,0.056,0.296,0.112,0.49,0,0.312,0.708,0.524,0.652,0.373,mismatch
34300#207538225 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.17,0,0.055,0.409,0.056,0.296,0.112,0.49,0,0.312,0.708,0.524,0.652,0.373,mismatch
34300#207543188 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.17,0,0.055,0.409,0.056,0.296,0.112,0.566,0,0.357,0.721,0.577,0.763,0.43,mismatch
34300#207543189 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.17,0,0.055,0.409,0.056,0.296,0.112,0.566,0,0.357,0.699,0.577,0.733,0.43,mismatch
34300#207543190 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.069,0,0.018,0.306,0.034,0.435,0.061,0.566,0,0.357,0.708,0.59,0.741,0.516,mismatch
34300#207543192 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.157,0,0.054,0.486,0.087,0.423,0.156,0.416,0,0.214,0.508,0.423,0.509,0.488,match
34300#207543196 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.113,0,0.036,0.387,0.038,0.285,0.056,0.686,0,0.5,0.825,0.655,0.778,0.596,mismatch
34300#207543197 ==> 1,0,0.222,?,?,?,?,?,?,?,?,0.376,0,0.167,0.586,0.283,0.817,0.404,0.496,0,0.286,0.547,0.4,0.392,0.39,mismatch
34300#207543201 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.21,0,0.073,0.491,0.092,0.294,0.156,0.566,0,0.357,0.708,0.59,0.741,0.516,mismatch
34301#204937142 ==> 1,0,0.333,?,?,?,?,?,?,?,?,0.338,0,0.186,0.643,0.284,0.211,0.383,0.471,0,0.308,0.648,0.505,0.523,0.426,mismatch
34301#205728900 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.306,0,0.15,0.54,0.233,0.388,0.296,0.504,0,0.333,0.641,0.477,0.492,0.369,mismatch
34301#206615080 ==> 1,0,0.111,?,?,?,?,?,?,?,?,0.361,0,0.195,0.586,0.251,0.462,0.356,0.943,0,0.889,0.926,0.936,0.963,0.905,match
